x0,y0,x1,y1,realSeparation,desiredSeparation,pairHeadingAngle,desiredOrientation,time,frequency
252 , 280 , 374 , 283 , 122.037 , 120.0 , -1.409 , 0.0 , 18.946 , -25.926
252 , 281 , 374 , 282 , 122.004 , 120.0 , -0.47 , 0.0 , 18.963 , -25.992
251 , 281 , 375 , 282 , 124.004 , 120.0 , -0.462 , 0.0 , 18.996 , -21.992
252 , 281 , 374 , 282 , 122.004 , 120.0 , -0.47 , 0.0 , 19.013 , -25.992
252 , 281 , 374 , 281 , 122.0 , 120.0 , 0.0 , 0.0 , 19.03 , -26.0
252 , 282 , 374 , 282 , 122.0 , 120.0 , 0.0 , 0.0 , 19.046 , -26.0
252 , 282 , 373 , 281 , 121.004 , 120.0 , 0.474 , 0.0 , 19.064 , -27.992
252 , 283 , 373 , 281 , 121.017 , 120.0 , 0.947 , 0.0 , 19.079 , -27.967
252 , 283 , 373 , 280 , 121.037 , 120.0 , 1.42 , 0.0 , 19.095 , -27.926
252 , 284 , 373 , 280 , 121.066 , 120.0 , 1.893 , 0.0 , 19.113 , -27.868
253 , 284 , 373 , 280 , 120.067 , 120.0 , 1.909 , 0.0 , 19.129 , -29.867
254 , 285 , 373 , 279 , 119.151 , 120.0 , 2.886 , 0.0 , 19.145 , -31.698
253 , 285 , 373 , 279 , 120.15 , 120.0 , 2.862 , 0.0 , 19.162 , -29.7
253 , 286 , 373 , 278 , 120.266 , 120.0 , 3.814 , 0.0 , 19.179 , -29.467
253 , 286 , 372 , 278 , 119.269 , 120.0 , 3.846 , 0.0 , 19.197 , -31.463
254 , 286 , 372 , 278 , 118.271 , 120.0 , 3.879 , 0.0 , 19.216 , -33.458
254 , 287 , 372 , 278 , 118.343 , 120.0 , 4.362 , 0.0 , 19.229 , -33.315
255 , 287 , 372 , 277 , 117.427 , 120.0 , 4.885 , 0.0 , 19.247 , -35.147
254 , 287 , 372 , 277 , 118.423 , 120.0 , 4.844 , 0.0 , 19.263 , -33.154
254 , 288 , 372 , 276 , 118.609 , 120.0 , 5.807 , 0.0 , 19.295 , -32.783
255 , 289 , 372 , 276 , 117.72 , 120.0 , 6.34 , 0.0 , 19.347 , -34.56
254 , 288 , 372 , 275 , 118.714 , 120.0 , 6.287 , 0.0 , 19.362 , -32.572
254 , 289 , 372 , 275 , 118.828 , 120.0 , 6.766 , 0.0 , 19.378 , -32.345
254 , 289 , 371 , 275 , 117.835 , 120.0 , 6.823 , 0.0 , 19.396 , -34.331
255 , 289 , 372 , 275 , 117.835 , 120.0 , 6.823 , 0.0 , 19.411 , -34.331
254 , 290 , 371 , 274 , 118.089 , 120.0 , 7.787 , 0.0 , 19.428 , -33.822
255 , 290 , 372 , 274 , 118.089 , 120.0 , 7.787 , 0.0 , 19.448 , -33.822
253 , 290 , 372 , 275 , 119.942 , 120.0 , 7.184 , 0.0 , 19.462 , -30.117
253 , 290 , 372 , 274 , 120.071 , 120.0 , 7.658 , 0.0 , 19.478 , -29.858
253 , 290 , 373 , 275 , 120.934 , 120.0 , 7.125 , 0.0 , 19.528 , -28.132
254 , 290 , 373 , 275 , 119.942 , 120.0 , 7.184 , 0.0 , 19.544 , -30.117
254 , 289 , 373 , 275 , 119.821 , 120.0 , 6.71 , 0.0 , 19.58 , -30.359
254 , 289 , 372 , 275 , 118.828 , 120.0 , 6.766 , 0.0 , 19.594 , -32.345
253 , 289 , 373 , 275 , 120.814 , 120.0 , 6.654 , 0.0 , 19.611 , -28.372
254 , 289 , 373 , 275 , 119.821 , 120.0 , 6.71 , 0.0 , 19.627 , -30.359
253 , 289 , 372 , 275 , 119.821 , 120.0 , 6.71 , 0.0 , 19.646 , -30.359
253 , 289 , 373 , 275 , 120.814 , 120.0 , 6.654 , 0.0 , 19.661 , -28.372
254 , 289 , 373 , 275 , 119.821 , 120.0 , 6.71 , 0.0 , 19.712 , -30.359
253 , 289 , 373 , 275 , 120.814 , 120.0 , 6.654 , 0.0 , 19.727 , -28.372
254 , 289 , 373 , 276 , 119.708 , 120.0 , 6.234 , 0.0 , 19.744 , -30.584
254 , 288 , 373 , 276 , 119.604 , 120.0 , 5.758 , 0.0 , 19.76 , -30.793
253 , 288 , 373 , 276 , 120.599 , 120.0 , 5.711 , 0.0 , 19.81 , -28.803
254 , 288 , 373 , 276 , 119.604 , 120.0 , 5.758 , 0.0 , 19.827 , -30.793
253 , 288 , 373 , 276 , 120.599 , 120.0 , 5.711 , 0.0 , 19.843 , -28.803
254 , 288 , 373 , 277 , 119.507 , 120.0 , 5.281 , 0.0 , 19.861 , -30.985
254 , 288 , 373 , 276 , 119.604 , 120.0 , 5.758 , 0.0 , 19.877 , -30.793
255 , 288 , 373 , 276 , 118.609 , 120.0 , 5.807 , 0.0 , 19.894 , -32.783
255 , 288 , 372 , 276 , 117.614 , 120.0 , 5.856 , 0.0 , 19.928 , -34.772
255 , 288 , 373 , 276 , 118.609 , 120.0 , 5.807 , 0.0 , 19.943 , -32.783
255 , 288 , 372 , 276 , 117.614 , 120.0 , 5.856 , 0.0 , 19.961 , -34.772
255 , 288 , 373 , 276 , 118.609 , 120.0 , 5.807 , 0.0 , 19.978 , -32.783
254 , 288 , 374 , 276 , 120.599 , 120.0 , 5.711 , 0.0 , 20.01 , -28.803
254 , 288 , 373 , 276 , 119.604 , 120.0 , 5.758 , 0.0 , 20.027 , -30.793
254 , 288 , 374 , 276 , 120.599 , 120.0 , 5.711 , 0.0 , 20.044 , -28.803
254 , 287 , 374 , 277 , 120.416 , 120.0 , 4.764 , 0.0 , 20.06 , -29.168
255 , 287 , 374 , 277 , 119.419 , 120.0 , 4.803 , 0.0 , 20.093 , -31.161
254 , 286 , 374 , 277 , 120.337 , 120.0 , 4.289 , 0.0 , 20.109 , -29.326
254 , 286 , 374 , 278 , 120.266 , 120.0 , 3.814 , 0.0 , 20.127 , -29.467
254 , 286 , 374 , 279 , 120.204 , 120.0 , 3.338 , 0.0 , 20.16 , -29.592
254 , 286 , 373 , 279 , 119.206 , 120.0 , 3.366 , 0.0 , 20.21 , -31.589
254 , 285 , 373 , 279 , 119.151 , 120.0 , 2.886 , 0.0 , 20.227 , 31.698
254 , 285 , 374 , 279 , 120.15 , 120.0 , 2.862 , 0.0 , 20.242 , 29.7
254 , 285 , 374 , 280 , 120.104 , 120.0 , 2.386 , 0.0 , 20.259 , 29.792
253 , 285 , 374 , 280 , 121.103 , 120.0 , 2.366 , 0.0 , 20.276 , 27.793
254 , 285 , 373 , 280 , 119.105 , 120.0 , 2.406 , 0.0 , 20.293 , 31.79
253 , 285 , 374 , 280 , 121.103 , 120.0 , 2.366 , 0.0 , 20.31 , 27.793
254 , 284 , 373 , 280 , 119.067 , 120.0 , 1.925 , 0.0 , 20.326 , 31.866
253 , 284 , 373 , 280 , 120.067 , 120.0 , 1.909 , 0.0 , 20.344 , 29.867
254 , 284 , 373 , 280 , 119.067 , 120.0 , 1.925 , 0.0 , 20.359 , 31.866
253 , 283 , 373 , 280 , 120.037 , 120.0 , 1.432 , 0.0 , 20.375 , 29.925
253 , 283 , 373 , 281 , 120.017 , 120.0 , 0.955 , 0.0 , 20.392 , 29.967
254 , 282 , 373 , 281 , 119.004 , 120.0 , 0.481 , 0.0 , 20.409 , 31.992
253 , 281 , 373 , 282 , 120.004 , 120.0 , -0.477 , 0.0 , 20.427 , 29.992
252 , 280 , 374 , 283 , 122.037 , 120.0 , -1.409 , 0.0 , 20.443 , 25.926
251 , 280 , 374 , 284 , 123.065 , 120.0 , -1.863 , 0.0 , 20.459 , 23.87
251 , 280 , 374 , 285 , 123.102 , 120.0 , -2.328 , 0.0 , 20.492 , 23.797
252 , 279 , 374 , 285 , 122.147 , 120.0 , -2.816 , 0.0 , 20.511 , 25.705
252 , 278 , 374 , 285 , 122.201 , 120.0 , -3.284 , 0.0 , 20.543 , 25.599
252 , 278 , 374 , 286 , 122.262 , 120.0 , -3.752 , 0.0 , 20.559 , 25.476
253 , 277 , 374 , 286 , 121.334 , 120.0 , -4.254 , 0.0 , 20.593 , 27.332
253 , 277 , 373 , 286 , 120.337 , 120.0 , -4.289 , 0.0 , 20.61 , 29.326
254 , 276 , 373 , 286 , 119.419 , 120.0 , -4.803 , 0.0 , 20.625 , 31.161
254 , 276 , 372 , 287 , 118.512 , 120.0 , -5.326 , 0.0 , 20.642 , 32.977
254 , 276 , 373 , 287 , 119.507 , 120.0 , -5.281 , 0.0 , 20.659 , 30.985
254 , 275 , 372 , 287 , 118.609 , 120.0 , -5.807 , 0.0 , 20.675 , 32.783
254 , 275 , 372 , 288 , 118.714 , 120.0 , -6.287 , 0.0 , 20.726 , 32.572
255 , 274 , 371 , 288 , 116.842 , 120.0 , -6.882 , 0.0 , 20.742 , 36.316
255 , 274 , 370 , 288 , 115.849 , 120.0 , -6.941 , 0.0 , 20.779 , 38.302
255 , 274 , 370 , 289 , 115.974 , 120.0 , -7.431 , 0.0 , 20.792 , 38.052
256 , 273 , 371 , 289 , 116.108 , 120.0 , -7.921 , 0.0 , 20.807 , 37.785
256 , 273 , 370 , 289 , 115.117 , 120.0 , -7.989 , 0.0 , 20.825 , 39.765
255 , 273 , 370 , 290 , 116.25 , 120.0 , -8.409 , 0.0 , 20.841 , 37.501
255 , 273 , 371 , 290 , 117.239 , 120.0 , -8.337 , 100.0 , 20.891 , 35.522
255 , 273 , 370 , 290 , 116.25 , 120.0 , -8.409 , 100.0 , 20.907 , 37.501
255 , 273 , 371 , 289 , 117.098 , 120.0 , -7.853 , 100.0 , 20.924 , 35.804
256 , 273 , 370 , 290 , 115.261 , 120.0 , -8.482 , 100.0 , 20.941 , 39.479
255 , 273 , 371 , 290 , 117.239 , 120.0 , -8.337 , 100.0 , 20.957 , 35.522
256 , 273 , 371 , 290 , 116.25 , 120.0 , -8.409 , 100.0 , 20.99 , 37.501
256 , 273 , 370 , 290 , 115.261 , 120.0 , -8.482 , 100.0 , 21.007 , 39.479
256 , 273 , 370 , 289 , 115.117 , 120.0 , -7.989 , 100.0 , 21.025 , 39.765
256 , 273 , 370 , 290 , 115.261 , 120.0 , -8.482 , 100.0 , 21.041 , 39.479
257 , 273 , 370 , 290 , 114.272 , 120.0 , -8.556 , 100.0 , 21.057 , 41.457
256 , 273 , 371 , 290 , 116.25 , 120.0 , -8.409 , 100.0 , 21.09 , 37.501
256 , 273 , 370 , 290 , 115.261 , 120.0 , -8.482 , 100.0 , 21.107 , 39.479
256 , 273 , 371 , 290 , 116.25 , 120.0 , -8.409 , 100.0 , 21.125 , 37.501
256 , 273 , 370 , 290 , 115.261 , 120.0 , -8.482 , 100.0 , 21.142 , 39.479
255 , 274 , 371 , 290 , 117.098 , 120.0 , -7.853 , 100.0 , 21.207 , 35.804
255 , 274 , 370 , 290 , 116.108 , 120.0 , -7.921 , 100.0 , 21.225 , 37.785
255 , 274 , 371 , 289 , 116.966 , 120.0 , -7.368 , 100.0 , 21.244 , 36.068
256 , 274 , 371 , 289 , 115.974 , 120.0 , -7.431 , 100.0 , 21.273 , 38.052
255 , 274 , 371 , 289 , 116.966 , 120.0 , -7.368 , 100.0 , 21.291 , 36.068
255 , 274 , 372 , 289 , 117.958 , 120.0 , -7.306 , 100.0 , 21.307 , 34.085
255 , 274 , 371 , 289 , 116.966 , 120.0 , -7.368 , 100.0 , 21.328 , 36.068
255 , 275 , 371 , 289 , 116.842 , 120.0 , -6.882 , 100.0 , 21.339 , 36.316
255 , 275 , 372 , 289 , 117.835 , 120.0 , -6.823 , 100.0 , 21.392 , 34.331
254 , 275 , 372 , 289 , 118.828 , 120.0 , -6.766 , 100.0 , 21.424 , 32.345
254 , 275 , 373 , 288 , 119.708 , 120.0 , -6.234 , 100.0 , 21.439 , 30.584
254 , 276 , 373 , 288 , 119.604 , 120.0 , -5.758 , 100.0 , 21.456 , 30.793
254 , 276 , 374 , 287 , 120.503 , 120.0 , -5.237 , 100.0 , 21.493 , 28.994
254 , 276 , 374 , 286 , 120.416 , 120.0 , -4.764 , 100.0 , 21.506 , 29.168
254 , 277 , 373 , 286 , 119.34 , 120.0 , -4.325 , 100.0 , 21.522 , 31.32
255 , 277 , 373 , 285 , 118.271 , 120.0 , -3.879 , 100.0 , 21.54 , 33.458
254 , 277 , 374 , 286 , 120.337 , 120.0 , -4.289 , 100.0 , 21.557 , 29.326
254 , 277 , 373 , 285 , 119.269 , 120.0 , -3.846 , 100.0 , 21.574 , 31.463
254 , 278 , 373 , 285 , 119.206 , 120.0 , -3.366 , 100.0 , 21.59 , 31.589
253 , 278 , 374 , 285 , 121.202 , 120.0 , -3.311 , 100.0 , 21.607 , 27.595
253 , 278 , 374 , 284 , 121.149 , 120.0 , -2.839 , 100.0 , 21.623 , 27.703
253 , 278 , 373 , 284 , 120.15 , 120.0 , -2.862 , 100.0 , 21.639 , 29.7
253 , 279 , 374 , 284 , 121.103 , 120.0 , -2.366 , 100.0 , 21.655 , 27.793
254 , 279 , 374 , 284 , 120.104 , 120.0 , -2.386 , 100.0 , 21.696 , 29.792
253 , 279 , 374 , 283 , 121.066 , 120.0 , -1.893 , 100.0 , 21.705 , 27.868
253 , 280 , 374 , 283 , 121.037 , 120.0 , -1.42 , 100.0 , 21.738 , 27.926
253 , 280 , 375 , 283 , 122.037 , 120.0 , -1.409 , 100.0 , 21.806 , 25.926
252 , 281 , 375 , 282 , 123.004 , 120.0 , -0.466 , 100.0 , 21.821 , 23.992
252 , 281 , 376 , 282 , 124.004 , 120.0 , -0.462 , 100.0 , 21.856 , 21.992
251 , 282 , 376 , 281 , 125.004 , 120.0 , 0.458 , 100.0 , 21.888 , 19.992
251 , 283 , 376 , 281 , 125.016 , 120.0 , 0.917 , 100.0 , 21.904 , 19.968
251 , 283 , 377 , 280 , 126.036 , 120.0 , 1.364 , 100.0 , 21.921 , 17.929
251 , 283 , 376 , 280 , 125.036 , 120.0 , 1.375 , 100.0 , 21.938 , 19.928
251 , 284 , 377 , 280 , 126.063 , 120.0 , 1.818 , 100.0 , 21.954 , 17.873
251 , 284 , 377 , 279 , 126.099 , 120.0 , 2.272 , 100.0 , 21.971 , 17.802
251 , 285 , 377 , 279 , 126.143 , 120.0 , 2.726 , 100.0 , 22.005 , 17.714
251 , 285 , 377 , 278 , 126.194 , 120.0 , 3.18 , 100.0 , 22.021 , 17.611
251 , 286 , 377 , 278 , 126.254 , 120.0 , 3.633 , 100.0 , 22.039 , 17.493
250 , 286 , 377 , 277 , 127.318 , 120.0 , 4.054 , 100.0 , 22.054 , 15.363
251 , 287 , 377 , 277 , 126.396 , 120.0 , 4.538 , 100.0 , 22.088 , 17.208
250 , 287 , 377 , 276 , 127.475 , 120.0 , 4.95 , 100.0 , 22.105 , 15.049
251 , 287 , 377 , 276 , 126.479 , 120.0 , 4.989 , 100.0 , 22.138 , 17.042
250 , 288 , 377 , 275 , 127.664 , 120.0 , 5.845 , 100.0 , 22.154 , 14.673
250 , 289 , 377 , 275 , 127.769 , 120.0 , 6.291 , 100.0 , 22.187 , 14.461
250 , 289 , 377 , 274 , 127.883 , 120.0 , 6.736 , 100.0 , 22.204 , 14.234
250 , 290 , 377 , 274 , 128.004 , 120.0 , 7.181 , 100.0 , 22.238 , 13.992
250 , 290 , 376 , 274 , 127.012 , 120.0 , 7.237 , 100.0 , 22.255 , 15.976
251 , 291 , 376 , 274 , 126.151 , 120.0 , 7.745 , 100.0 , 22.288 , 17.699
250 , 291 , 376 , 274 , 127.142 , 120.0 , 7.684 , 100.0 , 22.305 , 15.717
250 , 291 , 377 , 274 , 128.133 , 120.0 , 7.624 , 100.0 , 22.326 , 13.735
251 , 291 , 377 , 273 , 127.279 , 120.0 , 8.13 , 100.0 , 22.338 , 15.442
251 , 291 , 376 , 273 , 126.289 , 120.0 , 8.194 , 100.0 , 22.355 , 17.421
251 , 292 , 377 , 272 , 127.577 , 120.0 , 9.019 , 100.0 , 22.37 , 14.845
251 , 293 , 377 , 272 , 127.738 , 120.0 , 9.462 , 100.0 , 22.386 , 14.524
251 , 292 , 377 , 271 , 127.738 , 120.0 , 9.462 , 100.0 , 22.405 , 14.524
251 , 293 , 377 , 271 , 127.906 , 120.0 , 9.904 , 100.0 , 22.423 , 14.188
251 , 293 , 376 , 270 , 127.098 , 120.0 , 10.426 , 100.0 , 22.436 , 15.803
251 , 294 , 376 , 270 , 127.283 , 120.0 , 10.869 , 100.0 , 22.453 , 15.434
251 , 295 , 376 , 270 , 127.475 , 120.0 , 11.31 , 100.0 , 22.486 , 15.049
251 , 295 , 376 , 269 , 127.675 , 120.0 , 11.75 , 100.0 , 22.503 , 14.649
251 , 296 , 375 , 269 , 126.905 , 120.0 , 12.284 , 100.0 , 22.521 , 16.189
251 , 296 , 376 , 269 , 127.883 , 120.0 , 12.189 , 100.0 , 22.536 , 14.234
251 , 296 , 375 , 268 , 127.122 , 120.0 , 12.724 , 100.0 , 22.553 , 15.756
252 , 296 , 376 , 268 , 127.122 , 120.0 , 12.724 , 100.0 , 22.57 , 15.756
252 , 297 , 375 , 267 , 126.606 , 120.0 , 13.707 , 100.0 , 22.586 , 16.789
251 , 297 , 376 , 267 , 128.55 , 120.0 , 13.496 , 100.0 , 22.621 , 12.901
251 , 297 , 375 , 267 , 127.577 , 120.0 , 13.601 , 100.0 , 22.636 , 14.845
252 , 297 , 375 , 266 , 126.846 , 120.0 , 14.146 , 100.0 , 22.653 , 16.307
252 , 297 , 374 , 266 , 125.877 , 120.0 , 14.257 , 100.0 , 22.687 , 18.246
252 , 297 , 375 , 266 , 126.846 , 120.0 , 14.146 , 100.0 , 22.703 , 16.307
252 , 298 , 374 , 265 , 126.384 , 120.0 , 15.136 , 100.0 , 22.719 , 17.231
252 , 298 , 373 , 265 , 125.419 , 120.0 , 15.255 , 100.0 , 22.752 , 19.161
253 , 298 , 373 , 265 , 124.455 , 120.0 , 15.376 , 100.0 , 22.769 , 21.09
253 , 298 , 373 , 264 , 124.724 , 120.0 , 15.819 , 100.0 , 22.802 , 20.553
253 , 299 , 373 , 264 , 125.0 , 120.0 , 16.26 , 100.0 , 22.819 , 20.0
254 , 300 , 373 , 264 , 124.326 , 120.0 , 16.832 , 100.0 , 22.87 , 21.348
253 , 300 , 373 , 264 , 125.284 , 120.0 , 16.699 , 100.0 , 22.885 , 19.433
254 , 300 , 373 , 264 , 124.326 , 120.0 , 16.832 , 100.0 , 22.902 , 21.348
255 , 300 , 372 , 264 , 122.413 , 120.0 , 17.103 , 100.0 , 22.923 , 25.174
254 , 300 , 373 , 263 , 124.619 , 120.0 , 17.272 , 100.0 , 22.935 , 20.761
254 , 300 , 372 , 263 , 123.665 , 120.0 , 17.409 , 100.0 , 22.954 , 22.67
254 , 301 , 373 , 263 , 124.92 , 120.0 , 17.71 , 100.0 , 22.971 , 20.16
254 , 301 , 372 , 263 , 123.968 , 120.0 , 17.85 , 100.0 , 22.985 , 22.065
255 , 301 , 372 , 263 , 123.016 , 120.0 , 17.993 , 100.0 , 23.019 , 23.967
255 , 301 , 371 , 263 , 122.066 , 120.0 , 18.138 , 100.0 , 23.035 , 25.869
255 , 302 , 372 , 263 , 123.329 , 120.0 , 18.435 , 100.0 , 23.052 , 23.342
254 , 302 , 371 , 262 , 123.649 , 120.0 , 18.875 , 100.0 , 23.069 , 22.703
255 , 302 , 371 , 262 , 122.703 , 120.0 , 19.026 , 100.0 , 23.086 , 24.594
255 , 302 , 371 , 261 , 123.033 , 120.0 , 19.466 , 100.0 , 23.122 , 23.935
255 , 303 , 371 , 261 , 123.369 , 120.0 , 19.904 , 100.0 , 23.136 , 23.261
256 , 303 , 370 , 261 , 121.491 , 120.0 , 20.225 , 100.0 , 23.169 , 27.019
256 , 302 , 370 , 261 , 121.149 , 120.0 , 19.781 , 100.0 , 23.186 , 27.703
256 , 303 , 370 , 261 , 121.491 , 120.0 , 20.225 , 100.0 , 23.201 , 27.019
256 , 303 , 370 , 260 , 121.84 , 120.0 , 20.666 , 100.0 , 23.219 , 26.32
257 , 303 , 369 , 260 , 119.971 , 120.0 , 21.003 , 100.0 , 23.268 , 30.058
257 , 304 , 369 , 260 , 120.333 , 120.0 , 21.448 , 100.0 , 23.335 , 29.334
257 , 304 , 369 , 259 , 120.702 , 120.0 , 21.89 , 100.0 , 23.385 , 28.596
257 , 305 , 369 , 259 , 121.078 , 120.0 , 22.329 , 100.0 , 23.402 , 27.843
258 , 305 , 369 , 260 , 119.775 , 120.0 , 22.068 , 100.0 , 23.419 , 30.45
257 , 305 , 369 , 259 , 121.078 , 120.0 , 22.329 , 100.0 , 23.434 , 27.843
257 , 305 , 369 , 258 , 121.462 , 120.0 , 22.765 , 100.0 , 23.451 , 27.076
257 , 305 , 368 , 258 , 120.54 , 120.0 , 22.949 , 100.0 , 23.518 , 28.919
258 , 305 , 368 , 258 , 119.62 , 120.0 , 23.136 , 100.0 , 23.535 , 30.76
257 , 306 , 368 , 258 , 120.934 , 120.0 , 23.385 , 100.0 , 23.567 , 28.132
258 , 306 , 368 , 257 , 120.42 , 120.0 , 24.011 , 100.0 , 23.584 , 29.16
258 , 307 , 368 , 257 , 120.83 , 120.0 , 24.444 , 100.0 , 23.634 , 28.339
258 , 307 , 368 , 256 , 121.248 , 120.0 , 24.874 , 100.0 , 23.651 , 27.505
258 , 307 , 368 , 255 , 121.672 , 120.0 , 25.301 , 100.0 , 23.684 , 26.657
258 , 308 , 368 , 255 , 122.102 , 120.0 , 25.726 , 100.0 , 23.7 , 25.795
258 , 308 , 367 , 255 , 121.202 , 120.0 , 25.931 , 100.0 , 23.716 , 27.595
258 , 309 , 367 , 255 , 121.643 , 120.0 , 26.354 , 100.0 , 23.749 , 26.714
259 , 308 , 367 , 255 , 120.304 , 120.0 , 26.139 , 100.0 , 23.768 , 29.392
259 , 309 , 367 , 254 , 121.198 , 120.0 , 26.988 , 100.0 , 23.799 , 27.604
259 , 309 , 367 , 253 , 121.655 , 120.0 , 27.408 , 100.0 , 23.834 , 26.689
259 , 310 , 367 , 253 , 122.119 , 120.0 , 27.824 , 100.0 , 23.849 , 25.762
259 , 311 , 367 , 253 , 122.589 , 120.0 , 28.237 , 100.0 , 23.899 , 24.823
259 , 311 , 367 , 252 , 123.065 , 120.0 , 28.648 , 100.0 , 23.916 , 23.87
260 , 311 , 367 , 252 , 122.188 , 120.0 , 28.872 , 100.0 , 23.932 , 25.623
260 , 311 , 366 , 252 , 121.314 , 120.0 , 29.1 , 100.0 , 23.969 , 27.373
260 , 312 , 366 , 252 , 121.803 , 120.0 , 29.511 , 100.0 , 23.983 , 26.394
260 , 312 , 366 , 251 , 122.299 , 120.0 , 29.919 , 100.0 , 24.015 , 25.402
260 , 313 , 366 , 251 , 122.801 , 120.0 , 30.324 , 100.0 , 24.05 , 24.399
260 , 313 , 365 , 251 , 121.939 , 120.0 , 30.561 , 100.0 , 24.065 , 26.123
261 , 313 , 365 , 251 , 121.078 , 120.0 , 30.801 , 100.0 , 24.082 , 27.843
261 , 313 , 366 , 250 , 122.45 , 120.0 , 30.964 , 100.0 , 24.098 , 25.1
261 , 313 , 365 , 250 , 121.594 , 120.0 , 31.206 , 100.0 , 24.115 , 26.813
261 , 314 , 366 , 249 , 123.491 , 120.0 , 31.759 , 100.0 , 24.132 , 23.018
262 , 313 , 366 , 248 , 122.642 , 120.0 , 32.005 , 100.0 , 24.15 , 24.716
261 , 314 , 365 , 248 , 123.175 , 120.0 , 32.4 , 100.0 , 24.165 , 23.651
262 , 314 , 365 , 248 , 122.332 , 120.0 , 32.651 , 100.0 , 24.182 , 25.337
262 , 315 , 365 , 247 , 123.422 , 120.0 , 33.433 , 100.0 , 24.2 , 23.156
262 , 314 , 365 , 247 , 122.874 , 120.0 , 33.043 , 100.0 , 24.216 , 24.252
262 , 314 , 365 , 246 , 123.422 , 120.0 , 33.433 , 100.0 , 24.234 , 23.156
262 , 315 , 365 , 246 , 123.976 , 120.0 , 33.818 , 100.0 , 24.248 , 22.048
262 , 315 , 364 , 247 , 122.589 , 120.0 , 33.69 , 100.0 , 24.282 , 24.823
263 , 315 , 364 , 246 , 122.319 , 120.0 , 34.34 , 100.0 , 24.298 , 25.361
263 , 316 , 364 , 246 , 122.886 , 120.0 , 34.725 , 100.0 , 24.315 , 24.228
263 , 316 , 363 , 246 , 122.066 , 120.0 , 34.992 , 100.0 , 24.332 , 25.869
263 , 317 , 363 , 246 , 122.642 , 120.0 , 35.375 , 100.0 , 24.416 , 24.716
263 , 317 , 362 , 246 , 121.828 , 120.0 , 35.647 , 100.0 , 24.449 , 26.345
264 , 317 , 362 , 246 , 121.017 , 120.0 , 35.923 , 100.0 , 24.464 , 27.967
264 , 318 , 362 , 246 , 121.606 , 120.0 , 36.304 , 100.0 , 24.481 , 26.788
264 , 317 , 362 , 246 , 121.017 , 120.0 , 35.923 , 100.0 , 24.502 , 27.967
265 , 318 , 362 , 246 , 120.801 , 120.0 , 36.585 , 100.0 , 24.516 , 28.397
264 , 318 , 362 , 245 , 122.201 , 120.0 , 36.682 , 100.0 , 24.532 , 25.599
265 , 318 , 362 , 245 , 121.4 , 120.0 , 36.964 , 100.0 , 24.548 , 27.2
265 , 318 , 362 , 246 , 120.801 , 120.0 , 36.585 , 100.0 , 24.583 , 28.397
265 , 318 , 361 , 246 , 120.0 , 120.0 , 36.87 , 100.0 , 24.602 , 30.0
266 , 318 , 361 , 245 , 119.808 , 120.0 , 37.539 , 100.0 , 24.615 , 30.384
266 , 319 , 361 , 245 , 120.42 , 120.0 , 37.917 , 100.0 , 24.63 , 29.16
266 , 318 , 361 , 245 , 119.808 , 120.0 , 37.539 , 100.0 , 24.647 , 30.384
266 , 318 , 361 , 246 , 119.202 , 120.0 , 37.158 , 100.0 , 24.664 , 31.597
266 , 319 , 360 , 246 , 119.017 , 120.0 , 37.833 , 100.0 , 24.68 , 31.966
266 , 319 , 361 , 246 , 119.808 , 120.0 , 37.539 , 100.0 , 24.73 , 30.384
266 , 319 , 361 , 245 , 120.42 , 120.0 , 37.917 , 100.0 , 24.747 , 29.16
267 , 319 , 361 , 245 , 119.633 , 120.0 , 38.211 , 100.0 , 24.763 , 30.734
267 , 319 , 360 , 245 , 118.849 , 120.0 , 38.509 , 100.0 , 24.78 , 32.303
267 , 320 , 361 , 245 , 120.254 , 120.0 , 38.585 , 100.0 , 24.798 , 29.492
266 , 320 , 361 , 244 , 121.659 , 120.0 , 38.66 , 100.0 , 24.821 , 26.681
266 , 320 , 360 , 244 , 120.88 , 120.0 , 38.956 , 100.0 , 24.847 , 28.24
267 , 321 , 361 , 243 , 122.147 , 120.0 , 39.685 , 100.0 , 24.863 , 25.705
266 , 321 , 361 , 243 , 122.919 , 120.0 , 39.388 , 100.0 , 24.88 , 24.163
266 , 321 , 361 , 242 , 123.556 , 120.0 , 39.746 , 100.0 , 24.896 , 22.889
267 , 321 , 360 , 242 , 122.025 , 120.0 , 40.347 , 100.0 , 24.915 , 25.951
267 , 322 , 360 , 242 , 122.674 , 120.0 , 40.703 , 100.0 , 24.93 , 24.651
267 , 322 , 360 , 241 , 123.329 , 120.0 , 41.055 , 100.0 , 24.948 , 23.342
267 , 322 , 359 , 241 , 122.577 , 120.0 , 41.362 , 100.0 , 24.98 , 24.847
267 , 323 , 360 , 241 , 123.988 , 120.0 , 41.403 , 100.0 , 24.996 , 22.024
267 , 323 , 360 , 240 , 124.652 , 120.0 , 41.748 , 100.0 , 25.013 , 20.697
267 , 323 , 359 , 240 , 123.907 , 120.0 , 42.056 , 100.0 , 25.029 , 22.186
268 , 323 , 360 , 239 , 124.579 , 120.0 , 42.397 , 100.0 , 25.046 , 20.841
267 , 324 , 359 , 239 , 125.256 , 120.0 , 42.735 , 100.0 , 25.062 , 19.489
268 , 324 , 359 , 239 , 124.523 , 120.0 , 43.047 , 100.0 , 25.079 , 20.954
