214 , 238 , 332 , 239 , 270 , 236 , 118.004 , 120 , -0.486 , 0.0 , 0.023 , 33.992
213 , 238 , 332 , 239 , 270 , 236 , 119.004 , 120 , -0.481 , 0.0 , 0.053 , 31.992
214 , 239 , 332 , 238 , 270 , 236 , 118.004 , 120 , 0.486 , 0.0 , 0.069 , 33.992
213 , 239 , 331 , 237 , 270 , 236 , 118.017 , 120 , 0.971 , 0.0 , 0.12 , 33.966
214 , 239 , 331 , 237 , 270 , 236 , 117.017 , 120 , 0.979 , 0.0 , 0.131 , 35.966
214 , 240 , 331 , 236 , 270 , 236 , 117.068 , 120 , 1.958 , 0.0 , 0.147 , 35.863
214 , 239 , 331 , 237 , 270 , 236 , 117.017 , 120 , 0.979 , 0.0 , 0.159 , 35.966
214 , 240 , 331 , 236 , 270 , 236 , 117.068 , 120 , 1.958 , 0.0 , 0.177 , 35.863
214 , 239 , 331 , 237 , 270 , 236 , 117.017 , 120 , 0.979 , 0.0 , 0.189 , 35.966
214 , 240 , 330 , 236 , 270 , 236 , 116.069 , 120 , 1.975 , 0.0 , 0.208 , 37.862
214 , 239 , 330 , 236 , 270 , 236 , 116.039 , 120 , 1.481 , 0.0 , 0.22 , 37.922
214 , 240 , 331 , 237 , 270 , 236 , 117.038 , 120 , 1.469 , 0.0 , 0.235 , 35.923
214 , 240 , 330 , 236 , 270 , 236 , 116.069 , 120 , 1.975 , 0.0 , 0.249 , 37.862
215 , 240 , 330 , 237 , 270 , 236 , 115.039 , 120 , 1.494 , 0.0 , 0.263 , 39.922
215 , 239 , 330 , 237 , 270 , 236 , 115.017 , 120 , 0.996 , 0.0 , 0.308 , 39.965
215 , 239 , 329 , 236 , 270 , 236 , 114.039 , 120 , 1.507 , 0.0 , 0.322 , 41.921
215 , 240 , 329 , 237 , 270 , 236 , 114.039 , 120 , 1.507 , 0.0 , 0.368 , 41.921
215 , 239 , 329 , 236 , 270 , 236 , 114.039 , 120 , 1.507 , 0.0 , 0.385 , 41.921
215 , 240 , 329 , 236 , 270 , 236 , 114.07 , 120 , 2.01 , 0.0 , 0.414 , 41.86
215 , 240 , 329 , 235 , 270 , 236 , 114.11 , 120 , 2.511 , 0.0 , 0.457 , 41.781
215 , 240 , 329 , 236 , 270 , 236 , 114.07 , 120 , 2.01 , 0.0 , 0.481 , 41.86
215 , 241 , 329 , 235 , 270 , 236 , 114.158 , 120 , 3.013 , 0.0 , 0.509 , -41.684
215 , 241 , 329 , 236 , 270 , 236 , 114.11 , 120 , 2.511 , 0.0 , 0.525 , 41.781
215 , 241 , 329 , 235 , 270 , 236 , 114.158 , 120 , 3.013 , 0.0 , 0.537 , -41.684
214 , 241 , 328 , 235 , 270 , 236 , 114.158 , 120 , 3.013 , 0.0 , 0.549 , -41.684
214 , 241 , 329 , 235 , 270 , 236 , 115.156 , 120 , 2.987 , 0.0 , 0.564 , 39.687
214 , 242 , 328 , 234 , 270 , 236 , 114.28 , 120 , 4.014 , 0.0 , 0.596 , -41.439
214 , 243 , 328 , 234 , 270 , 236 , 114.355 , 120 , 4.514 , 0.0 , 0.657 , -41.291
214 , 243 , 328 , 233 , 270 , 236 , 114.438 , 120 , 5.013 , 0.0 , 0.668 , -41.124
215 , 244 , 328 , 232 , 270 , 236 , 113.635 , 120 , 6.062 , 0.0 , 0.684 , -42.729
215 , 245 , 327 , 231 , 270 , 236 , 112.872 , 120 , 7.125 , 0.0 , 0.748 , -44.257
215 , 246 , 327 , 231 , 270 , 236 , 113.0 , 120 , 7.628 , 0.0 , 0.774 , -44.0
216 , 247 , 327 , 230 , 270 , 236 , 112.294 , 120 , 8.707 , 0.0 , 0.791 , -45.411
216 , 247 , 327 , 231 , 270 , 236 , 112.147 , 120 , 8.202 , 0.0 , 0.814 , -45.706
215 , 247 , 327 , 230 , 270 , 236 , 113.283 , 120 , 8.631 , 0.0 , 0.821 , -43.434
216 , 248 , 327 , 230 , 270 , 236 , 112.45 , 120 , 9.211 , 0.0 , 0.834 , -45.1
215 , 248 , 327 , 230 , 270 , 236 , 113.437 , 120 , 9.13 , 0.0 , 0.849 , -43.126
216 , 248 , 327 , 230 , 270 , 236 , 112.45 , 120 , 9.211 , 0.0 , 0.878 , -45.1
216 , 248 , 327 , 229 , 270 , 236 , 112.614 , 120 , 9.713 , 0.0 , 0.895 , -44.771
216 , 249 , 327 , 229 , 270 , 236 , 112.787 , 120 , 10.214 , 0.0 , 0.912 , -44.425
215 , 249 , 327 , 229 , 270 , 236 , 113.772 , 120 , 10.125 , 0.0 , 0.946 , -42.457
215 , 249 , 328 , 229 , 270 , 236 , 114.756 , 120 , 10.037 , 0.0 , 1.014 , -40.487
