239 , 240 , 357 , 239 , 295 , 238 , 118.004 , 120 , 0.486 , 0.0 , 0.041 , 33.992
239 , 240 , 357 , 240 , 295 , 238 , 118.0 , 120 , 0.0 , 0.0 , 0.05 , 34.0
239 , 239 , 357 , 240 , 295 , 238 , 118.004 , 120 , -0.486 , 0.0 , 0.061 , 33.992
239 , 238 , 357 , 240 , 295 , 238 , 118.017 , 120 , -0.971 , 0.0 , 0.09 , 33.966
239 , 238 , 357 , 241 , 295 , 238 , 118.038 , 120 , -1.456 , 0.0 , 0.126 , 33.924
239 , 237 , 357 , 241 , 295 , 238 , 118.068 , 120 , -1.941 , 0.0 , 0.135 , 33.864
239 , 237 , 356 , 241 , 295 , 238 , 117.068 , 120 , -1.958 , 0.0 , 0.165 , 35.863
240 , 237 , 356 , 241 , 295 , 238 , 116.069 , 120 , -1.975 , 0.0 , 0.196 , 37.862
239 , 237 , 356 , 241 , 295 , 238 , 117.068 , 120 , -1.958 , 0.0 , 0.212 , 35.863
240 , 236 , 356 , 241 , 295 , 238 , 116.108 , 120 , -2.468 , 0.0 , 0.225 , 37.785
240 , 237 , 356 , 241 , 295 , 238 , 116.069 , 120 , -1.975 , 0.0 , 0.27 , 37.862
239 , 237 , 356 , 241 , 295 , 238 , 117.068 , 120 , -1.958 , 0.0 , 0.289 , 35.863
241 , 237 , 356 , 241 , 295 , 238 , 115.07 , 120 , -1.992 , 0.0 , 0.3 , 39.861
241 , 236 , 356 , 242 , 295 , 238 , 115.156 , 120 , -2.987 , 0.0 , 0.314 , 39.687
241 , 236 , 355 , 241 , 295 , 238 , 114.11 , 120 , -2.511 , 0.0 , 0.333 , 41.781
241 , 235 , 355 , 242 , 295 , 238 , 114.215 , 120 , -3.514 , 0.0 , 0.36 , 41.571
242 , 236 , 355 , 241 , 295 , 238 , 113.111 , 120 , -2.534 , 0.0 , 0.377 , -43.779
241 , 235 , 355 , 241 , 295 , 238 , 114.158 , 120 , -3.013 , 0.0 , 0.39 , 41.684
242 , 235 , 355 , 241 , 295 , 238 , 113.159 , 120 , -3.039 , 0.0 , 0.419 , 43.682
241 , 235 , 355 , 241 , 295 , 238 , 114.158 , 120 , -3.013 , 0.0 , 0.435 , 41.684
242 , 236 , 355 , 241 , 295 , 238 , 113.111 , 120 , -2.534 , 0.0 , 0.451 , -43.779
241 , 236 , 355 , 241 , 295 , 238 , 114.11 , 120 , -2.511 , 0.0 , 0.465 , -41.781
242 , 236 , 355 , 240 , 295 , 238 , 113.071 , 120 , -2.027 , 0.0 , 0.48 , -43.858
241 , 236 , 355 , 240 , 295 , 238 , 114.07 , 120 , -2.01 , 0.0 , 0.499 , -41.86
242 , 237 , 355 , 240 , 295 , 238 , 113.04 , 120 , -1.521 , 0.0 , 0.512 , -43.92
242 , 237 , 355 , 239 , 295 , 238 , 113.018 , 120 , -1.014 , 0.0 , 0.556 , -43.965
241 , 237 , 355 , 239 , 295 , 238 , 114.018 , 120 , -1.005 , 0.0 , 0.589 , -41.965
241 , 238 , 355 , 239 , 295 , 238 , 114.004 , 120 , -0.503 , 0.0 , 0.6 , -41.991
242 , 238 , 355 , 239 , 295 , 238 , 113.004 , 120 , -0.507 , 0.0 , 0.615 , -43.991
241 , 239 , 355 , 238 , 295 , 238 , 114.004 , 120 , 0.503 , 0.0 , 0.635 , -41.991
242 , 240 , 354 , 237 , 295 , 238 , 112.04 , 120 , 1.534 , 0.0 , 0.659 , -45.92
241 , 240 , 354 , 237 , 295 , 238 , 113.04 , 120 , 1.521 , 0.0 , 0.677 , -43.92
242 , 241 , 354 , 236 , 295 , 238 , 112.112 , 120 , 2.556 , 0.0 , 0.722 , -45.777
241 , 241 , 354 , 236 , 295 , 238 , 113.111 , 120 , 2.534 , 0.0 , 0.736 , -43.779
241 , 240 , 354 , 237 , 295 , 238 , 113.04 , 120 , 1.521 , 0.0 , 0.78 , -43.92
242 , 240 , 353 , 236 , 295 , 238 , 111.072 , 120 , 2.064 , 0.0 , 0.81 , -47.856
242 , 241 , 353 , 236 , 295 , 238 , 111.113 , 120 , 2.579 , 0.0 , 0.827 , -47.775
242 , 240 , 353 , 237 , 295 , 238 , 111.041 , 120 , 1.548 , 0.0 , 0.841 , -47.919
242 , 241 , 353 , 236 , 295 , 238 , 111.113 , 120 , 2.579 , 0.0 , 0.857 , -47.775
242 , 241 , 352 , 236 , 295 , 238 , 110.114 , 120 , 2.603 , 0.0 , 0.87 , -49.773
241 , 241 , 352 , 236 , 295 , 238 , 111.113 , 120 , 2.579 , 0.0 , 0.951 , -47.775
241 , 241 , 352 , 237 , 295 , 238 , 111.072 , 120 , 2.064 , 0.0 , 0.962 , -47.856
241 , 241 , 353 , 237 , 295 , 238 , 112.071 , 120 , 2.045 , 0.0 , 0.994 , -45.857
241 , 241 , 352 , 237 , 295 , 238 , 111.072 , 120 , 2.064 , 0.0 , 1.011 , -47.856
240 , 240 , 353 , 238 , 295 , 238 , 113.018 , 120 , 1.014 , 0.0 , 1.027 , -43.965
240 , 239 , 353 , 238 , 295 , 238 , 113.004 , 120 , 0.507 , 0.0 , 1.095 , -43.991
239 , 239 , 353 , 239 , 295 , 238 , 114.0 , 120 , 0.0 , 0.0 , 1.111 , -42.0
239 , 239 , 354 , 240 , 295 , 238 , 115.004 , 120 , -0.498 , 0.0 , 1.145 , -39.991
239 , 238 , 354 , 240 , 295 , 238 , 115.017 , 120 , -0.996 , 0.0 , 1.16 , -39.965
239 , 238 , 354 , 241 , 295 , 238 , 115.039 , 120 , -1.494 , 0.0 , 1.178 , -39.922
238 , 237 , 353 , 241 , 295 , 238 , 115.07 , 120 , -1.992 , 0.0 , 1.21 , -39.861
